id,predict_0,predict_1,predict_2
8084,0.9954545454545455,0.004545454545454545,0.0
522,0.865909090909091,0.12727272727272726,0.006818181818181818
17299,0.9318181818181818,0.06818181818181818,0.0
15587,0.9,0.06136363636363636,0.038636363636363635
1563,0.1590909090909091,0.47954545454545455,0.3613636363636364
8252,0.8431818181818181,0.15454545454545454,0.0022727272727272726
17802,0.6545454545454545,0.045454545454545456,0.3
2738,0.9136363636363637,0.07272727272727272,0.013636363636363636
9896,0.9272727272727272,0.06818181818181818,0.004545454545454545
14609,0.9818181818181818,0.01818181818181818,0.0
10463,1.0,0.0,0.0
1280,0.5545454545454546,0.325,0.12045454545454545
977,0.3977272727272727,0.5068181818181818,0.09545454545454546
979,0.7431818181818182,0.2409090909090909,0.015909090909090907
10908,1.0,0.0,0.0
12569,0.9431818181818182,0.03636363636363636,0.020454545454545454
6078,0.9113636363636364,0.015909090909090907,0.07272727272727272
18339,1.0,0.0,0.0
13799,0.39545454545454545,0.5136363636363637,0.09090909090909091
7193,0.05227272727272727,0.09318181818181819,0.8545454545454545
8243,0.5159090909090909,0.475,0.00909090909090909
13622,1.0,0.0,0.0
5885,0.8454545454545455,0.15454545454545454,0.0
5768,0.9659090909090909,0.020454545454545454,0.013636363636363636
632,0.7522727272727273,0.23636363636363636,0.011363636363636364
3314,1.0,0.0,0.0
3664,0.5227272727272727,0.41818181818181815,0.05909090909090909
18518,0.7295454545454545,0.26590909090909093,0.004545454545454545
7687,0.9954545454545455,0.004545454545454545,0.0
17889,0.30227272727272725,0.48409090909090907,0.21363636363636362
12943,0.7863636363636364,0.125,0.08863636363636364
3581,0.615909090909091,0.3840909090909091,0.0
13802,0.9727272727272728,0.025,0.0022727272727272726
17702,0.475,0.4818181818181818,0.04318181818181818
12342,0.9954545454545455,0.004545454545454545,0.0
11185,0.9954545454545455,0.004545454545454545,0.0
15675,0.9886363636363636,0.011363636363636364,0.0
6716,0.7113636363636363,0.27954545454545454,0.00909090909090909
17790,0.2409090909090909,0.759090909090909,0.0
17791,0.5159090909090909,0.41818181818181815,0.0659090909090909
6145,0.9295454545454546,0.07045454545454545,0.0
18237,0.35454545454545455,0.5636363636363636,0.08181818181818182
10523,0.5795454545454546,0.3840909090909091,0.03636363636363636
4356,0.5022727272727273,0.4590909090909091,0.038636363636363635
7482,0.39090909090909093,0.6090909090909091,0.0
5856,0.8954545454545455,0.05909090909090909,0.045454545454545456
5011,0.09090909090909091,0.225,0.6840909090909091
15872,0.9977272727272727,0.0022727272727272726,0.0
6609,0.6840909090909091,0.3159090909090909,0.0
995,0.990909090909091,0.004545454545454545,0.004545454545454545
4680,0.9454545454545454,0.05227272727272727,0.0022727272727272726
18327,0.45227272727272727,0.4727272727272727,0.075
8484,0.3386363636363636,0.6613636363636364,0.0
16968,0.5045454545454545,0.46136363636363636,0.03409090909090909
8305,0.9795454545454545,0.020454545454545454,0.0
7012,0.9022727272727272,0.09772727272727273,0.0
13465,0.02727272727272727,0.16818181818181818,0.8045454545454546
8375,0.9863636363636363,0.013636363636363636,0.0
15629,0.4590909090909091,0.5340909090909091,0.006818181818181818
12296,0.9954545454545455,0.004545454545454545,0.0
458,0.4090909090909091,0.3090909090909091,0.2818181818181818
18124,0.015909090909090907,0.19545454545454546,0.7886363636363637
4430,0.0659090909090909,0.5931818181818181,0.3409090909090909
14443,0.3659090909090909,0.5954545454545455,0.038636363636363635
15275,0.9727272727272728,0.022727272727272728,0.004545454545454545
4470,0.09772727272727273,0.09545454545454546,0.8068181818181818
13831,0.9840909090909091,0.015909090909090907,0.0
7696,0.9704545454545455,0.025,0.004545454545454545
15172,0.8227272727272728,0.11136363636363636,0.0659090909090909
16647,0.9818181818181818,0.011363636363636364,0.006818181818181818
14209,0.29318181818181815,0.6704545454545454,0.03636363636363636
18121,0.9545454545454546,0.045454545454545456,0.0
12144,0.06136363636363636,0.9386363636363636,0.0
800,0.8295454545454546,0.17045454545454544,0.0
13200,0.3886363636363636,0.6068181818181818,0.004545454545454545
5724,0.075,0.17727272727272728,0.7477272727272727
15722,0.7909090909090909,0.14545454545454545,0.06363636363636363
6660,0.8,0.2,0.0
8394,0.7318181818181818,0.2681818181818182,0.0
5554,0.5431818181818182,0.3522727272727273,0.10454545454545454
10381,0.8454545454545455,0.15454545454545454,0.0
15783,0.9545454545454546,0.045454545454545456,0.0
10907,0.5477272727272727,0.425,0.02727272727272727
11455,0.9772727272727273,0.022727272727272728,0.0
5992,0.17954545454545454,0.47954545454545455,0.3409090909090909
16564,0.0659090909090909,0.21818181818181817,0.7159090909090909
7933,0.3613636363636364,0.5704545454545454,0.06818181818181818
16008,0.9704545454545455,0.029545454545454545,0.0
7265,0.9090909090909091,0.075,0.015909090909090907
11095,0.2681818181818182,0.7318181818181818,0.0
2181,0.08636363636363636,0.4159090909090909,0.49772727272727274
8845,0.8159090909090909,0.17954545454545454,0.004545454545454545
13617,0.6090909090909091,0.39090909090909093,0.0
17228,0.9818181818181818,0.015909090909090907,0.0022727272727272726
16321,0.9681818181818181,0.031818181818181815,0.0
14851,1.0,0.0,0.0
9613,0.9522727272727273,0.04772727272727273,0.0
3121,0.9772727272727273,0.022727272727272728,0.0
4840,1.0,0.0,0.0
18216,0.42272727272727273,0.5295454545454545,0.04772727272727273
17113,0.5931818181818181,0.3977272727272727,0.00909090909090909
4775,0.9590909090909091,0.01818181818181818,0.022727272727272728
14105,0.9386363636363636,0.04318181818181818,0.01818181818181818
4993,0.43636363636363634,0.5636363636363636,0.0
8901,0.8636363636363636,0.06363636363636363,0.07272727272727272
15443,0.6818181818181818,0.31363636363636366,0.004545454545454545
435,0.9681818181818181,0.031818181818181815,0.0
4595,0.475,0.475,0.05
14503,0.6909090909090909,0.3090909090909091,0.0
2191,0.13863636363636364,0.8204545454545454,0.04090909090909091
2163,0.8068181818181818,0.18863636363636363,0.004545454545454545
9987,1.0,0.0,0.0
16234,0.3090909090909091,0.375,0.3159090909090909
3834,0.6295454545454545,0.1,0.27045454545454545
13133,0.34545454545454546,0.6545454545454545,0.0
13909,0.19545454545454546,0.4318181818181818,0.37272727272727274
9952,0.4681818181818182,0.49772727272727274,0.03409090909090909
3666,0.225,0.775,0.0
6072,0.925,0.06136363636363636,0.013636363636363636
2936,0.029545454545454545,0.05909090909090909,0.9113636363636364
6497,0.7795454545454545,0.17045454545454544,0.05
5645,0.7863636363636364,0.20454545454545456,0.00909090909090909
15476,0.8454545454545455,0.11363636363636363,0.04090909090909091
8472,1.0,0.0,0.0
15687,0.4659090909090909,0.5340909090909091,0.0
10682,0.990909090909091,0.00909090909090909,0.0
10772,0.7068181818181818,0.2840909090909091,0.00909090909090909
8156,0.04090909090909091,0.42727272727272725,0.5318181818181819
10436,0.8090909090909091,0.09090909090909091,0.1
16827,0.9931818181818182,0.006818181818181818,0.0
12299,0.09090909090909091,0.4159090909090909,0.49318181818181817
9258,0.12272727272727273,0.2681818181818182,0.6090909090909091
4759,0.4159090909090909,0.5840909090909091,0.0
8989,0.44545454545454544,0.5386363636363637,0.015909090909090907
14823,1.0,0.0,0.0
17270,0.18181818181818182,0.7704545454545455,0.04772727272727273
2005,0.9795454545454545,0.01818181818181818,0.0022727272727272726
15757,0.9795454545454545,0.020454545454545454,0.0
14476,0.7363636363636363,0.2636363636363636,0.0
17243,0.17045454545454544,0.6227272727272727,0.20681818181818182
3908,0.6681818181818182,0.325,0.006818181818181818
781,0.9590909090909091,0.025,0.015909090909090907
5398,0.6431818181818182,0.25681818181818183,0.1
2687,0.5863636363636363,0.36818181818181817,0.045454545454545456
5017,0.7931818181818182,0.1340909090909091,0.07272727272727272
140,0.6977272727272728,0.2840909090909091,0.01818181818181818
14897,0.8954545454545455,0.09090909090909091,0.013636363636363636
1487,0.625,0.08636363636363636,0.28863636363636364
18371,1.0,0.0,0.0
10170,0.9795454545454545,0.00909090909090909,0.011363636363636364
3464,0.7954545454545454,0.12272727272727273,0.08181818181818182
1535,0.7931818181818182,0.2,0.006818181818181818
1442,0.625,0.35909090909090907,0.015909090909090907
7249,0.5022727272727273,0.4636363636363636,0.03409090909090909
17510,0.15454545454545454,0.8363636363636363,0.00909090909090909
418,0.9977272727272727,0.0022727272727272726,0.0
16274,0.09090909090909091,0.2863636363636364,0.6227272727272727
12497,0.825,0.15227272727272728,0.022727272727272728
17309,0.9590909090909091,0.038636363636363635,0.0022727272727272726
3891,0.8613636363636363,0.07272727272727272,0.0659090909090909
8437,0.9931818181818182,0.006818181818181818,0.0
9950,0.9340909090909091,0.0659090909090909,0.0
5316,0.8522727272727273,0.1409090909090909,0.006818181818181818
12979,0.6318181818181818,0.36818181818181817,0.0
14648,0.7227272727272728,0.2727272727272727,0.004545454545454545
8194,0.9363636363636364,0.05454545454545454,0.00909090909090909
10386,0.1409090909090909,0.35909090909090907,0.5
12749,0.16818181818181818,0.42045454545454547,0.4113636363636364
16508,0.9363636363636364,0.06363636363636363,0.0
16386,0.9840909090909091,0.015909090909090907,0.0
12933,0.8159090909090909,0.18181818181818182,0.0022727272727272726
2830,0.9522727272727273,0.04772727272727273,0.0
11528,0.8227272727272728,0.17727272727272728,0.0
15904,0.8795454545454545,0.12045454545454545,0.0
16390,0.7068181818181818,0.2863636363636364,0.006818181818181818
14036,0.9954545454545455,0.004545454545454545,0.0
17215,1.0,0.0,0.0
14404,0.9454545454545454,0.05454545454545454,0.0
12101,0.0659090909090909,0.32954545454545453,0.6045454545454545
10812,0.10227272727272728,0.8454545454545455,0.05227272727272727
4374,1.0,0.0,0.0
9719,0.14545454545454545,0.8522727272727273,0.0022727272727272726
8520,0.17954545454545454,0.6022727272727273,0.21818181818181817
15621,0.8045454545454546,0.09090909090909091,0.10454545454545454
7173,0.6090909090909091,0.2681818181818182,0.12272727272727273
7544,0.6477272727272727,0.25681818181818183,0.09545454545454546
7253,0.3659090909090909,0.5204545454545455,0.11363636363636363
16731,0.5318181818181819,0.4590909090909091,0.00909090909090909
17278,0.4068181818181818,0.5931818181818181,0.0
16327,0.8863636363636364,0.11363636363636363,0.0
15845,0.9363636363636364,0.05909090909090909,0.004545454545454545
6750,0.06818181818181818,0.05,0.8818181818181818
7674,0.9431818181818182,0.05,0.006818181818181818
17416,0.32954545454545453,0.6090909090909091,0.06136363636363636
9050,0.43863636363636366,0.43636363636363634,0.125
8931,0.125,0.6022727272727273,0.2727272727272727
13146,0.1,0.31136363636363634,0.5886363636363636
11584,0.8522727272727273,0.14772727272727273,0.0
8322,0.8340909090909091,0.16590909090909092,0.0
16067,0.6977272727272728,0.2840909090909091,0.01818181818181818
11438,0.9045454545454545,0.09545454545454546,0.0
677,0.5636363636363636,0.43636363636363634,0.0
7475,0.5795454545454546,0.4159090909090909,0.004545454545454545
13400,0.8318181818181818,0.15454545454545454,0.013636363636363636
10255,0.8272727272727273,0.17272727272727273,0.0
17987,0.8954545454545455,0.10454545454545454,0.0
13651,0.05227272727272727,0.2409090909090909,0.7068181818181818
8226,0.9454545454545454,0.05454545454545454,0.0
7643,0.7795454545454545,0.21363636363636362,0.006818181818181818
10318,0.02727272727272727,0.04772727272727273,0.925
12382,0.9295454545454546,0.0659090909090909,0.004545454545454545
2912,0.11136363636363636,0.20909090909090908,0.6795454545454546
2254,0.045454545454545456,0.4340909090909091,0.5204545454545455
13110,0.9818181818181818,0.01818181818181818,0.0
8355,0.11363636363636363,0.8477272727272728,0.038636363636363635
10753,0.6931818181818182,0.3,0.006818181818181818
17974,0.9204545454545454,0.04318181818181818,0.03636363636363636
7588,0.9590909090909091,0.031818181818181815,0.00909090909090909
3209,0.9636363636363636,0.02727272727272727,0.00909090909090909
16325,0.675,0.325,0.0
12009,0.7931818181818182,0.20454545454545456,0.0022727272727272726
7141,0.3568181818181818,0.6318181818181818,0.011363636363636364
7584,0.2772727272727273,0.4636363636363636,0.2590909090909091
171,0.4022727272727273,0.5977272727272728,0.0
14412,0.9568181818181818,0.038636363636363635,0.004545454545454545
16111,0.5795454545454546,0.42045454545454547,0.0
17959,0.9181818181818182,0.08181818181818182,0.0
401,0.7954545454545454,0.18863636363636363,0.015909090909090907
16571,0.45454545454545453,0.49318181818181817,0.05227272727272727
3294,0.22272727272727272,0.7772727272727272,0.0
16220,0.16363636363636364,0.2636363636363636,0.5727272727272728
2404,0.9681818181818181,0.031818181818181815,0.0
11002,0.8227272727272728,0.17727272727272728,0.0
372,0.634090909090909,0.3090909090909091,0.056818181818181816
15477,0.990909090909091,0.006818181818181818,0.0022727272727272726
41,0.8181818181818182,0.18181818181818182,0.0
8671,0.9954545454545455,0.004545454545454545,0.0
8129,0.5022727272727273,0.25227272727272726,0.24545454545454545
14683,0.8795454545454545,0.12045454545454545,0.0
9873,0.9681818181818181,0.029545454545454545,0.0022727272727272726
13577,0.9886363636363636,0.011363636363636364,0.0
16132,0.9977272727272727,0.0022727272727272726,0.0
10100,0.9318181818181818,0.06818181818181818,0.0
5629,0.7840909090909091,0.05,0.16590909090909092
16618,0.22727272727272727,0.7704545454545455,0.0022727272727272726
16876,0.15681818181818183,0.6545454545454545,0.18863636363636363
16036,1.0,0.0,0.0
9322,0.2909090909090909,0.18181818181818182,0.5272727272727272
8549,1.0,0.0,0.0
18132,0.990909090909091,0.00909090909090909,0.0
13487,0.7022727272727273,0.29772727272727273,0.0
6904,0.7909090909090909,0.19318181818181818,0.015909090909090907
2799,0.5636363636363636,0.42045454545454547,0.015909090909090907
9694,0.20681818181818182,0.5590909090909091,0.2340909090909091
4417,0.6068181818181818,0.3886363636363636,0.004545454545454545
1494,0.9522727272727273,0.020454545454545454,0.02727272727272727
13929,0.22045454545454546,0.65,0.12954545454545455
6530,0.6181818181818182,0.38181818181818183,0.0
2483,0.8272727272727273,0.1431818181818182,0.029545454545454545
3301,0.7545454545454545,0.24545454545454545,0.0
11323,0.975,0.025,0.0
1237,0.9159090909090909,0.07727272727272727,0.006818181818181818
1747,0.8568181818181818,0.1318181818181818,0.011363636363636364
2655,0.8454545454545455,0.15,0.004545454545454545
16310,0.30227272727272725,0.5795454545454546,0.11818181818181818
4173,0.6681818181818182,0.32727272727272727,0.004545454545454545
17613,0.6954545454545454,0.29772727272727273,0.006818181818181818
18062,0.990909090909091,0.00909090909090909,0.0
4109,0.23636363636363636,0.7636363636363637,0.0
15881,1.0,0.0,0.0
17020,0.9386363636363636,0.06136363636363636,0.0
7642,0.3840909090909091,0.4068181818181818,0.20909090909090908
9464,0.8522727272727273,0.14545454545454545,0.0022727272727272726
22,0.9454545454545454,0.05454545454545454,0.0
16394,0.5931818181818181,0.4068181818181818,0.0
12854,0.6113636363636363,0.20454545454545456,0.18409090909090908
5073,0.6863636363636364,0.3090909090909091,0.004545454545454545
2069,0.9681818181818181,0.02727272727272727,0.004545454545454545
8545,0.9681818181818181,0.031818181818181815,0.0
10775,0.7659090909090909,0.22727272727272727,0.006818181818181818
9744,0.9090909090909091,0.09090909090909091,0.0
17138,0.8454545454545455,0.09772727272727273,0.056818181818181816
16619,0.9795454545454545,0.020454545454545454,0.0
195,0.7863636363636364,0.21136363636363636,0.0022727272727272726
10258,0.2431818181818182,0.7568181818181818,0.0
4347,0.43636363636363634,0.5613636363636364,0.0022727272727272726
17587,0.7340909090909091,0.24772727272727274,0.01818181818181818
3019,0.5818181818181818,0.23636363636363636,0.18181818181818182
18552,0.9977272727272727,0.0022727272727272726,0.0
13223,0.6522727272727272,0.3477272727272727,0.0
7856,0.9181818181818182,0.08181818181818182,0.0
9830,0.8113636363636364,0.18863636363636363,0.0
10965,0.7431818181818182,0.25681818181818183,0.0
4677,0.07045454545454545,0.225,0.7045454545454546
12176,0.10227272727272728,0.5840909090909091,0.31363636363636366
15210,0.75,0.23863636363636365,0.011363636363636364
3764,0.6181818181818182,0.37727272727272726,0.004545454545454545
16846,0.3409090909090909,0.65,0.00909090909090909
771,0.2909090909090909,0.275,0.4340909090909091
13019,0.03409090909090909,0.10454545454545454,0.8613636363636363
252,0.4,0.5863636363636363,0.013636363636363636
11064,0.2,0.8,0.0
18221,0.8363636363636363,0.16363636363636364,0.0
11502,0.9795454545454545,0.020454545454545454,0.0
14392,0.65,0.35,0.0
9541,0.43863636363636366,0.3704545454545455,0.19090909090909092
3206,0.5704545454545454,0.42045454545454547,0.00909090909090909
1994,0.8545454545454545,0.056818181818181816,0.08863636363636364
17294,0.4636363636363636,0.5181818181818182,0.01818181818181818
344,0.9954545454545455,0.004545454545454545,0.0
15404,0.9659090909090909,0.03409090909090909,0.0
521,0.7340909090909091,0.26590909090909093,0.0
876,0.9977272727272727,0.0022727272727272726,0.0
7671,0.2590909090909091,0.740909090909091,0.0
3351,0.9931818181818182,0.006818181818181818,0.0
11771,1.0,0.0,0.0
1511,0.022727272727272728,0.09090909090909091,0.8863636363636364
9265,0.55,0.4431818181818182,0.006818181818181818
7982,0.9681818181818181,0.031818181818181815,0.0
14175,0.6954545454545454,0.2909090909090909,0.013636363636363636
10039,0.884090909090909,0.11136363636363636,0.004545454545454545
14091,0.8068181818181818,0.17954545454545454,0.013636363636363636
16518,0.9931818181818182,0.006818181818181818,0.0
10022,0.9840909090909091,0.011363636363636364,0.004545454545454545
11564,0.8954545454545455,0.07727272727272727,0.02727272727272727
7125,0.8977272727272727,0.09318181818181819,0.00909090909090909
13985,0.65,0.35,0.0
16442,0.8295454545454546,0.17045454545454544,0.0
8894,0.9886363636363636,0.011363636363636364,0.0
12070,0.725,0.05227272727272727,0.22272727272727272
5222,0.37272727272727274,0.6272727272727273,0.0
5035,0.11363636363636363,0.8204545454545454,0.0659090909090909
11720,0.9681818181818181,0.031818181818181815,0.0
2902,0.5659090909090909,0.4,0.03409090909090909
16663,0.9431818181818182,0.05,0.006818181818181818
5322,0.4818181818181818,0.4159090909090909,0.10227272727272728
18013,0.15454545454545454,0.5,0.34545454545454546
7204,0.9295454545454546,0.07045454545454545,0.0
5241,0.509090909090909,0.16363636363636364,0.32727272727272727
10289,0.9636363636363636,0.031818181818181815,0.004545454545454545
2841,0.42045454545454547,0.5,0.07954545454545454
799,0.6613636363636364,0.3386363636363636,0.0
1913,0.19545454545454546,0.36818181818181817,0.43636363636363634
4910,0.8159090909090909,0.18181818181818182,0.0022727272727272726
451,0.20909090909090908,0.7795454545454545,0.011363636363636364
10840,0.2727272727272727,0.6909090909090909,0.03636363636363636
15308,0.06363636363636363,0.41363636363636364,0.5227272727272727
10669,0.12045454545454545,0.2727272727272727,0.6068181818181818
9628,0.6477272727272727,0.3522727272727273,0.0
1010,0.7568181818181818,0.225,0.01818181818181818
11501,0.5568181818181818,0.3181818181818182,0.125
12727,0.7295454545454545,0.27045454545454545,0.0
13407,0.9977272727272727,0.0022727272727272726,0.0
11481,0.6068181818181818,0.39090909090909093,0.0022727272727272726
7183,0.06363636363636363,0.5022727272727273,0.4340909090909091
1066,0.975,0.025,0.0
4010,0.9545454545454546,0.045454545454545456,0.0
13436,0.9659090909090909,0.031818181818181815,0.0022727272727272726
13848,0.9977272727272727,0.0022727272727272726,0.0
15025,0.3613636363636364,0.634090909090909,0.004545454545454545
3313,0.13636363636363635,0.8568181818181818,0.006818181818181818
13580,0.9840909090909091,0.015909090909090907,0.0
14183,0.9590909090909091,0.038636363636363635,0.0022727272727272726
11433,0.825,0.175,0.0
9442,0.7931818181818182,0.19318181818181818,0.013636363636363636
15,0.9454545454545454,0.05454545454545454,0.0
